subLink,word,type,level
3051,strut_1,strut,verb,c2
3052,stubborn,stubborn,adjective,b2
3053,suave,suave,adjective,c2
3054,sulky,sulky,adjective,c2
3055,superficial,superficial,adjective,c1
3056,superiority-complex,superiority complex,noun,c2
3057,sure_1,sure,adjective,a1
3058,sure-footed,sure-footed,adjective,c2
3059,sureness,sureness,noun,c1
3060,surly,surly,adjective,c2
3061,suspicion,suspicion,noun,c1
3062,suspicious,suspicious,adjective,c1
3063,swagger_1,swagger,verb,c2
3064,swank,swank,verb,c2
3065,sweet_1,sweet,adjective,c1
3066,sweetie,sweetie,noun,c2
3067,sympathetic,sympathetic,adjective,b2
3068,sympathy,sympathy,noun,b2
3069,tactful,tactful,adjective,c1
3070,talented,talented,adjective,b1
3071,talkative,talkative,adjective,b2
3072,tart_2,tart,adjective,c2
3073,taunt_1,taunt,verb,c2
3074,taunt_2,taunt,noun,c2
3075,team-player,team player,noun,c1
3076,temerity,temerity,noun,c2
3077,temperament,temperament,noun,c2
3078,temperamental,temperamental,adjective,c2
3079,tender_1,tender,adjective,c1
3080,tender-hearted,tender-hearted,adjective,c2
3081,thoughtful,thoughtful,adjective,c1
3082,tigerish,tigerish,adjective,c2
3083,timid,timid,adjective,c1
3084,timidity,timidity,noun,c2
3085,timorous,timorous,adjective,c2
3086,tireless,tireless,adjective,c2
3087,together_2,together,adjective,c2
3088,tolerance,tolerance,noun,c1
3089,tolerant,tolerant,adjective,c1
3090,tough_1,tough,adjective,b2
3091,trick_2,trick,verb,b1
3092,trumpet_2,trumpet,verb,c2
3093,trust_1,trust,noun,b2
3094,trust_2,trust,verb,b2
3095,trustworthy,trustworthy,adjective,c1
3096,truthful,truthful,adjective,c1
3097,trying,trying,adjective,c2
3098,unapproachable,unapproachable,adjective,c2
3099,unbearable,unbearable,adjective,c1
3100,uncharitable,uncharitable,adjective,c2
3101,unchristian,unchristian,adjective,c1
3102,unconscionable,unconscionable,adjective,c2
3103,understanding_2,understanding,adjective,b1
3104,unflinching,unflinching,adjective,c2
3105,unfriendliness,unfriendliness,noun,b2
3106,unfriendly,unfriendly,adjective,b1
3107,ungracious,ungracious,adjective,c2
3108,unsmiling,unsmiling,adjective,c1
3109,untruthful,untruthful,adjective,c1
3110,upright_1,upright,adjective,c2
3111,upstanding,upstanding,adjective,c2
3112,vain,vain,adjective,c1
3113,vainglorious,vainglorious,adjective,c2
3114,vainglory,vainglory,noun,c2
3115,valiant,valiant,adjective,c2
3116,valour,valour,noun,c2
3117,vanity,vanity,noun,c2
3118,veracity,veracity,noun,c2
3119,vice_1,vice,noun,c1
3120,vigorous,vigorous,adjective,c2
3121,vigour,vigour,noun,c2
3122,villain,villain,noun,b2
3123,villainous,villainous,adjective,c1
3124,villainy,villainy,noun,c1
3125,virtue,virtue,noun,c1
3126,virtuous,virtuous,adjective,c2
3127,vital,vital,adjective,c2
3128,vivacious,vivacious,adjective,c2
3129,vivacity,vivacity,noun,c2
3130,vociferous,vociferous,adjective,c2
3131,vulgar,vulgar,adjective,c2
3132,vulgarity,vulgarity,noun,c2
3133,walk_1,walk tall,idiom,c2
3134,wanton,wanton,adjective,c2
3135,warm_1,warm,adjective,b1
3136,warm-hearted,warm-hearted,adjective,c1
3137,wastrel,wastrel,noun,c2
3138,weak-kneed,weak-kneed,adjective,c2
3139,welcoming,welcoming,adjective,b1
3140,well-disposed,well disposed,adjective,c2
3141,well-meaning,well meaning,adjective,c2
3142,while-away,while away,phrasal verb,c2
3143,whine_1,whine,verb,c1
3144,whinge_2,whinge,verb,c2
3145,whizz-kid,whizz-kid,noun,c2
3146,wholesome,wholesome,adjective,c2
3147,wily,wily,adjective,c2
3148,wimp_1,wimp,noun,c2
3149,wisdom,wisdom,noun,b2
3150,wise_1,wise,adjective,b2
3151,wit,wit,noun,c1
3152,withdrawn,withdrawn,adjective,c1
3153,witty,witty,adjective,c1
3154,wrong_1,wrong,adjective,b1
3155,wuss,wuss,noun,c2
3156,yellow-bellied,yellow-bellied,adjective,c2
3157,yellow-belly,yellow-belly,noun,c2
3158,zeal,zeal,noun,c2
3159,zealous,zealous,adjective,c2
